key,y_true,horizon_step,metric,hybrid_p50,prod_p10,prod_p90,analog_p50,timesfm_p50,chronos_p50,ctx_mean,ctx_std,ctx_slope,markets,trademark,brand
TM_003||BRAND_006||MARKET_003||MFR_001||CAT_001,116.0,21,units,-50.2313,-50.2313,243.13103,1053.3895495066524,12590.3388671875,14858.39453125,23971.0152,17913.565946699397,15846.528600000005,MARKET_003,TM_003,BRAND_006
TM_003||BRAND_006||MARKET_003||MFR_001||CAT_001,69.6666,22,units,-394.26733,-394.26733,174.29387,1879.6747145490265,20095.642578125,19361.197265625,23971.0152,17913.565946699397,15846.528600000005,MARKET_003,TM_003,BRAND_006
TM_003||BRAND_006||MARKET_003||MFR_001||CAT_001,66.9998,23,units,2581.6968,0.0,2581.6968,1302.0445258742388,29914.16015625,29334.154296875,23971.0152,17913.565946699397,15846.528600000005,MARKET_003,TM_003,BRAND_006
TM_003||BRAND_006||MARKET_003||MFR_001||CAT_001,46.1665,24,units,472.1942,0.0,472.1942,1680.6817149671572,34190.12109375,34103.00390625,23971.0152,17913.565946699397,15846.528600000005,MARKET_003,TM_003,BRAND_006
TM_003||BRAND_006||MARKET_003||MFR_001||CAT_001,43.1664,25,units,-49.311512,-49.311512,207.50462,828.1169951324403,33249.859375,36471.8984375,23971.0152,17913.565946699397,15846.528600000005,MARKET_003,TM_003,BRAND_006
TM_003||BRAND_006||MARKET_003||MFR_001||CAT_001,37.8338,26,units,-271.84137,-271.84137,191.04079,1690.0527747346878,32032.2734375,37441.7734375,23971.0152,17913.565946699397,15846.528600000005,MARKET_003,TM_003,BRAND_006
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,2.0,1,dollars,2.0445127,0.0,126.58121,89.09930861500233,17.011497497558594,12.585295677185059,21.32755,13.801810877652974,-2.7810399999999937,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,5.38,2,dollars,5.415285,0.0,137.90714,65.96343390927356,17.581897735595703,12.763448715209961,21.32755,13.801810877652974,-2.7810399999999937,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,10.9901,4,dollars,13.080891,0.0,109.62651,0.0,17.356731414794922,13.78349781036377,21.32755,13.801810877652974,-2.7810399999999937,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,8.0001,8,dollars,12.3054905,0.0,108.88416,0.0,17.08612060546875,14.819866180419922,21.32755,13.801810877652974,-2.7810399999999937,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,0.1043,1,eq,0.11440596,0.0,93.30011,5.960020298613894,0.9110724925994873,0.5689399242401123,1.2499749999999998,1.0223271403396272,-0.3166699999999999,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,0.2083,2,eq,0.23299277,0.0,93.792465,4.543692776205481,0.9659171104431152,0.5992416143417358,1.2499749999999998,1.0223271403396272,-0.3166699999999999,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,0.75,4,eq,13.574177,0.0,95.22954,0.0,0.9584640264511108,0.6964999437332153,1.2499749999999998,1.0223271403396272,-0.3166699999999999,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,0.4167,8,eq,12.798777,0.0,94.5216,0.0,0.9429023265838623,0.8208087086677551,1.2499749999999998,1.0223271403396272,-0.3166699999999999,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,1.0001,1,units,1.008943,0.0,116.92437,37.9954407739882,2.59535551071167,3.878420352935791,4.25005,2.487473618453068,1.2999800000000004,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,2.0,2,units,2.085368,0.0,129.61534,28.129396123357594,4.488993167877197,3.829861640930176,4.25005,2.487473618453068,1.2999800000000004,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,1.0001,4,units,13.574177,0.0,95.2314,0.0,4.129283905029297,3.9337494373321533,4.25005,2.487473618453068,1.2999800000000004,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_013||MARKET_003||MFR_001||CAT_001,4.0,8,units,12.798777,0.0,98.21511,0.0,4.013150691986084,3.6008613109588623,4.25005,2.487473618453068,1.2999800000000004,MARKET_003,TM_003,BRAND_013
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,58342.143,1,dollars,62629.27,56930.945,90407.23,19655.72592953826,61002.203125,92503.328125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,57829.4016,2,dollars,58963.39,48435.742,85263.85,20211.068991573215,51636.2265625,92250.515625,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,52101.0015,3,dollars,44546.465,36879.4,52017.258,15427.046307697632,44172.2890625,88511.765625,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,47960.1185,4,dollars,41437.312,37668.906,50079.793,10682.513868288876,38925.3203125,85988.078125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,53596.8035,5,dollars,36948.293,32808.805,48344.89,8812.323701106192,39197.17578125,78953.25,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,40338.8885,6,dollars,34373.94,27668.828,40744.367,7718.538552387337,43865.984375,77543.828125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,27451.558,7,dollars,27308.29,19801.885,32595.889,8479.967411507245,43830.1484375,74221.84375,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,28030.0612,8,dollars,32226.11,26044.244,38707.938,9415.090291239365,42157.23828125,69667.921875,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,26004.4524,9,dollars,16800.271,14113.656,27487.463,3517.446520497354,38633.83203125,63485.078125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,22340.9064,10,dollars,16885.613,13905.981,23268.53,2282.8409313080183,36168.02734375,58736.11328125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,18920.6908,11,dollars,17536.055,14557.853,23985.107,837.047647157731,34098.8046875,56435.6015625,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,17320.8117,12,dollars,18133.043,14580.4375,23365.514,0.0,33806.2890625,52378.85546875,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,15591.7934,13,dollars,14387.884,11333.17,17587.68,0.0,33900.9609375,44297.30078125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,13591.0468,14,dollars,10631.526,7823.583,15443.39,0.0,30187.951171875,35458.0390625,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,8209.2143,15,dollars,8687.728,5990.3203,8687.728,0.0,26474.427734375,29917.123046875,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,8866.3313,16,dollars,8175.2886,6683.111,8821.686,0.0,22360.72265625,25818.890625,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,5625.5184,17,dollars,5747.822,4006.9438,5747.822,0.0,17875.1953125,18379.40234375,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,4524.5849,18,dollars,5757.992,4416.99,6958.3955,0.0,14383.33984375,15734.9453125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2904.0106,19,dollars,5445.4697,2821.9143,6367.15,0.0,12484.681640625,17551.51171875,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2042.7216,20,dollars,5296.6514,1934.5876,6083.496,420.8559189531098,15959.59375,17716.80078125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,920.2662,21,dollars,5340.9297,52.09764,5493.5566,863.4285091963168,19645.9609375,20322.75,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,736.4118,22,dollars,5560.028,0.0,6489.624,1497.3151983125051,25874.826171875,27649.708984375,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,413.1485,23,dollars,6326.664,0.0,6326.664,2173.9784112608077,38535.06640625,48382.3515625,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,153.1008,24,dollars,8900.293,2035.2935,11926.586,2097.319496918793,48370.0234375,64066.421875,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,131.8801,25,dollars,6986.842,0.0,7294.3496,2319.429710170177,44270.33203125,72287.953125,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,43.8001,26,dollars,8476.6,0.0,8476.6,2319.429710170177,42369.12109375,76269.9375,32769.905675,32068.02461308016,27743.215009999996,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,5787.9813,1,eq,6325.1733,4910.029,8070.756,1919.4681120254797,6645.916015625,10578.197265625,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,5761.4966,2,eq,5747.169,4860.919,6981.63,2477.3671079579362,5649.14697265625,10600.9296875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,5106.7032,3,eq,5270.2134,4866.2407,9842.006,1777.805562468957,4822.87109375,10198.5888671875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,4908.3082,4,eq,5689.337,4890.2554,6873.119,1036.3999312641467,4227.224609375,9922.3525390625,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,6365.1569,5,eq,5825.812,5107.09,7298.1797,869.947428087705,4216.10302734375,9174.939453125,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,4660.269,6,eq,4801.472,4063.7441,5860.985,725.0717595753517,4686.1669921875,9011.7802734375,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2473.248,7,eq,3955.8982,2484.267,5234.532,990.7309913959944,4729.39111328125,8628.671875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2884.3942,8,eq,3351.0798,2588.4924,4147.5063,1229.1226490859995,4557.67431640625,8093.3017578125,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2458.7566,9,eq,2945.0999,2049.9082,4616.278,344.94571543791193,4167.38671875,7374.9375,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2070.6831,10,eq,2292.7383,1722.9949,2485.2947,219.47320204583698,3906.152099609375,6816.0458984375,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,1890.3534,11,eq,2116.1392,1363.9404,2116.1392,82.02368505803577,3632.95751953125,6517.9560546875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,1791.7586,12,eq,2178.0217,1317.0311,2178.0217,0.0,3647.62841796875,6029.77490234375,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,1729.8041,13,eq,1709.7615,948.5896,2113.2676,0.0,3719.30908203125,5089.2294921875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,1515.8222,14,eq,1433.5177,901.83875,2188.2852,0.0,3383.5478515625,4066.338623046875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,746.3813,15,eq,1172.8353,653.2291,1571.4935,0.0,2989.980224609375,3416.013916015625,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,916.6869,16,eq,849.8129,520.1576,1309.6318,0.0,2491.169921875,2920.632080078125,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,595.4242,17,eq,578.99493,208.67912,723.0834,0.0,1959.4376220703125,2048.30615234375,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,478.4621,18,eq,369.88464,62.372635,601.7985,0.0,1567.9124755859375,1736.8212890625,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,292.5814,19,eq,2166.5586,210.14989,3143.3586,0.0,1407.94775390625,1924.709716796875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,210.0218,20,eq,275.03424,0.0,382.1125,46.449150754452454,1804.8739013671875,1930.8131103515625,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,88.0372,21,eq,343.7693,0.0,478.9953,88.36123962488234,2249.03955078125,2217.764404296875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,73.2376,22,eq,520.76483,0.0,668.68933,156.56538401849255,2849.1650390625,3036.1953125,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,38.2111,23,eq,796.1708,0.0,1384.4438,228.9635025397278,4109.05615234375,5389.01318359375,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,17.9438,24,eq,1130.8073,0.0,2317.6567,232.60930742504638,5193.20703125,7268.44921875,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,10.5,25,eq,1297.097,0.0,2207.4207,262.60718862883215,4717.9833984375,8276.8740234375,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,7.5001,26,eq,1282.7128,0.0,1722.4028,262.60718862883215,4558.1865234375,8779.7568359375,3578.0884,3589.12494364936,3091.3567599999997,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,7717.3084,1,units,8765.595,7580.7393,10253.324,2755.8215470182363,8861.236328125,14104.26171875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,7681.9954,2,units,8180.472,7670.7935,8927.016,3303.154264500951,7532.19775390625,14134.5703125,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,6808.9377,3,units,6704.4966,6319.5435,10759.671,2370.4303309839083,6430.4814453125,13598.1171875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,6544.411,4,units,6981.1914,6285.5645,6981.1914,1406.2921163475714,5636.29541015625,13229.8046875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,8486.8759,5,units,7105.644,6737.3237,8264.287,1159.9349007352816,5621.46728515625,12233.25390625,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,6213.692,6,units,5500.609,4881.018,6838.5547,975.3569163599785,6248.228515625,12015.7060546875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,3297.664,7,units,3935.706,2662.3179,5574.769,1325.9346872250712,6305.8583984375,11504.896484375,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,3845.859,8,units,3786.0486,2735.1401,5494.2314,1638.8488409175227,6076.89697265625,10791.0693359375,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,3278.342,9,units,3769.9497,2576.374,6232.838,461.8945377425752,5556.515625,9833.25,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2760.9107,10,units,3650.0913,2497.8457,4577.941,287.9771246994845,5208.20166015625,9088.0625,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2520.4712,11,units,3573.766,2421.587,3714.4167,111.42215226463632,4843.94140625,8690.6083984375,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2389.0114,12,units,3088.8574,2210.9983,3088.8574,0.0,4863.505859375,8039.7001953125,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2306.4052,13,units,2300.7012,1788.0781,2786.268,0.0,4959.076171875,6785.63916015625,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,2021.0964,14,units,1872.3068,1296.1809,3015.1782,0.0,4511.39697265625,5421.7841796875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,995.1751,15,units,1309.268,887.9486,2005.4387,0.0,3986.632080078125,4554.6845703125,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,1222.2492,16,units,1167.0206,771.2982,1817.2263,0.0,3321.55078125,3894.17529296875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,793.8991,17,units,763.70575,457.59686,1137.4213,0.0,2612.576904296875,2731.07421875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,637.9495,18,units,628.8534,347.50165,737.4214,0.0,2090.546142578125,2315.761962890625,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,390.1085,19,units,592.84894,162.50597,592.84894,0.0,1877.26513671875,2566.279296875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,280.0292,20,units,267.25717,99.22237,472.81616,61.932908763059146,2406.4951171875,2574.41748046875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,117.383,21,units,424.6618,0.0,428.7774,114.06579026612509,2998.71923828125,2957.01953125,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,97.6503,22,units,559.92444,0.0,698.88116,208.75328624609355,3798.885498046875,4048.260498046875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,50.9481,23,units,884.5448,0.0,2057.7937,305.27447520789116,5478.74267578125,7185.3505859375,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,23.9251,24,units,1159.013,0.0,2138.585,251.7427884981011,6924.2734375,9691.2666015625,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,14.0,25,units,798.19806,0.0,999.5987,302.4960769255055,6290.6455078125,11035.83203125,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_014||MARKET_003||MFR_001||CAT_001,10.0,26,units,798.4815,0.0,798.4815,302.4960769255055,6077.587890625,11706.341796875,4770.78455,4785.499810244554,4121.8089199999995,MARKET_003,TM_003,BRAND_014
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,160733.7701,1,dollars,160518.2,151339.92,199101.83,245571.33549648628,107008.171875,152138.578125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,131050.3886,2,dollars,122677.43,112696.875,130806.62,217563.09290514112,150224.078125,147351.453125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,104528.2368,3,dollars,105956.66,93170.81,111181.08,193513.04571719942,211237.515625,147223.96875,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,118552.3908,4,dollars,103471.43,95485.63,133896.08,169603.18077417967,157339.625,149066.546875,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,90779.3582,5,dollars,89058.09,76027.44,92857.96,151520.03015346578,105334.0078125,130229.03125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,60447.0823,6,dollars,82652.48,56613.56,82803.55,131447.92168642723,153916.265625,139598.3125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,56206.2267,7,dollars,78342.75,53806.81,83754.62,109485.69233062728,196025.453125,129145.90625,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,52351.4946,8,dollars,67577.734,48483.758,74708.95,96184.00896344408,144466.375,124456.453125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,53384.2838,9,dollars,56273.477,45733.375,67395.24,92795.93140989235,106897.640625,116462.875,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,47604.6437,10,dollars,42168.133,25495.148,48106.918,67761.66930576765,145070.6875,117578.0546875,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,39958.8083,11,dollars,39582.05,31786.736,40400.395,53987.67457289715,195270.578125,125746.15625,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,32967.019,12,dollars,30995.994,20491.424,34920.44,43384.53290971313,145000.6875,122200.3828125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,29297.3967,13,dollars,24560.557,16341.695,30834.553,39937.02455848412,108651.046875,108253.65625,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,19759.9423,14,dollars,19764.986,11502.951,21126.074,38092.88079894248,143123.609375,95808.7578125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,18233.3617,15,dollars,18265.865,11340.5,18287.979,32978.22556032042,179305.0625,100917.21875,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,14154.6716,16,dollars,11789.644,6931.951,13681.361,25468.206014491177,125840.796875,99640.6328125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,12389.9587,17,dollars,10722.351,7409.217,13141.568,26288.0649591228,86906.2890625,88937.9609375,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,9396.0292,18,dollars,9407.183,6239.717,9873.149,24382.160191160474,133721.4375,84747.1015625,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
TM_003||BRAND_015||MARKET_003||MFR_001||CAT_001,8950.7286,19,dollars,5394.874,5394.874,11720.932,26732.6034129783,181546.578125,88745.8828125,154729.22547499998,90265.24112472679,50817.09217000002,MARKET_003,TM_003,BRAND_015
